customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST03774,Male,0,Yes,No,62,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,1133.81,No
CUST03775,Female,0,Yes,Yes,45,Yes,Yes,DSL,No,Yes,No,One year,Yes,Mailed check,59.59,2710.05,No
CUST03776,Male,0,Yes,Yes,57,Yes,Yes,DSL,Yes,No,Yes,Two year,No,Electronic check,64.09,3672.12,No
CUST03777,Male,0,No,No,61,Yes,Yes,DSL,No,No,No,Two year,No,Credit card (automatic),52.71,3205.35,No
CUST03778,Male,1,No,Yes,46,Yes,No,DSL,No,No,Yes,Two year,Yes,Bank transfer (automatic),54.69,2509.55,No
CUST03779,Female,0,No,No,36,Yes,Yes,DSL,No,Yes,No,Month-to-month,No,Credit card (automatic),50.59,1851.6,Yes
CUST03780,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.29,1385.15,No
CUST03781,Male,0,Yes,No,47,Yes,No,DSL,No,No,Yes,Two year,No,Mailed check,46.61,2190.07,No
CUST03782,Female,0,No,No,64,Yes,No,DSL,No,No,Yes,One year,Yes,Mailed check,50.77,3239.55,No
CUST03783,Female,0,Yes,No,72,Yes,No,DSL,No,Yes,No,Two year,No,Credit card (automatic),51.24,3704.76,No
CUST03784,Female,0,No,Yes,66,Yes,No,Fiber optic,Yes,No,No,Month-to-month,No,Credit card (automatic),71.56,4673.74,No
CUST03785,Female,0,Yes,No,50,Yes,No,Fiber optic,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),80.82,4024.8,No
CUST03786,Male,1,No,No,53,No,No phone service,Fiber optic,No,No,No,Two year,No,Bank transfer (automatic),74.59,3933.67,No
CUST03787,Male,0,Yes,No,42,Yes,No,DSL,Yes,No,No,Two year,Yes,Mailed check,42.31,1808.79,No
CUST03788,Female,1,Yes,Yes,68,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Credit card (automatic),86.4,5879.84,Yes
CUST03789,Male,0,No,Yes,63,Yes,No,Fiber optic,No,Yes,Yes,One year,Yes,Credit card (automatic),79.24,4988.08,No
CUST03790,Female,0,No,No,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,No,Mailed check,100.09,4700.15,No
CUST03791,Female,0,Yes,Yes,39,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Electronic check,80.37,3106.8,No
CUST03792,Male,1,No,No,35,Yes,Yes,Fiber optic,No,Yes,Yes,One year,No,Electronic check,80.2,2834.12,Yes
CUST03793,Male,0,No,No,69,Yes,No,DSL,No,Yes,Yes,Two year,No,Bank transfer (automatic),57.8,3981.17,No
CUST03794,Male,1,Yes,Yes,56,Yes,No,DSL,Yes,Yes,Yes,Two year,Yes,Electronic check,58.8,3304.66,No
CUST03795,Female,1,Yes,No,58,Yes,Yes,DSL,Yes,No,Yes,One year,No,Electronic check,68.05,3933.77,No
CUST03796,Male,0,Yes,Yes,42,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Electronic check,82.65,3470.1,No
CUST03797,Female,0,Yes,No,33,No,No phone service,DSL,Yes,No,No,Month-to-month,No,Electronic check,46.85,1527.67,Yes
CUST03798,Male,0,No,No,69,Yes,No,Fiber optic,No,No,Yes,One year,Yes,Credit card (automatic),72.99,5031.35,No
CUST03799,Male,0,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,1010.82,No
CUST03800,Female,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),91.07,6194.88,No
CUST03801,Female,0,Yes,No,49,Yes,Yes,Fiber optic,Yes,No,No,One year,No,Electronic check,87.82,4310.66,No
CUST03802,Female,0,No,No,51,Yes,No,Fiber optic,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),79.28,4044.53,No
CUST03803,Female,0,Yes,No,65,Yes,No,Fiber optic,Yes,Yes,No,One year,Yes,Credit card (automatic),84.74,5540.72,No
CUST03804,Female,0,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,No,Two year,Yes,Credit card (automatic),73.6,4767.67,No
CUST03805,Female,0,Yes,No,66,No,No phone service,Fiber optic,No,Yes,No,Two year,Yes,Credit card (automatic),65.4,4313.64,No
CUST03806,Female,0,No,Yes,50,Yes,No,Fiber optic,No,No,Yes,Two year,Yes,Electronic check,73.27,3667.26,No
CUST03807,Female,0,Yes,Yes,64,Yes,Yes,DSL,No,No,No,Month-to-month,Yes,Credit card (automatic),54.29,3454.64,No
CUST03808,Male,0,No,No,71,Yes,No,Fiber optic,Yes,Yes,No,One year,No,Electronic check,78.56,5580.29,No
CUST03809,Female,0,Yes,No,53,Yes,Yes,DSL,Yes,No,No,Two year,Yes,Credit card (automatic),60.45,3204.44,No
CUST03810,Female,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.32,1239.32,No
CUST03811,Male,0,No,No,72,Yes,No,DSL,No,No,No,One year,Yes,Electronic check,40.21,2897.49,No
CUST03812,Female,0,Yes,Yes,45,Yes,No,DSL,No,Yes,No,One year,No,Credit card (automatic),54.17,2424.22,No
CUST03813,Male,0,No,Yes,64,Yes,No,Fiber optic,Yes,Yes,No,Two year,Yes,Credit card (automatic),86.94,5531.67,No
CUST03814,Male,0,No,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.17,1362.84,No
CUST03815,Female,1,No,No,27,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),75.03,2007.94,No
CUST03816,Male,0,No,No,71,Yes,Yes,Fiber optic,No,No,Yes,Two year,Yes,Electronic check,74.73,5303.98,Yes
CUST03817,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,Yes,One year,Yes,Electronic check,81.76,1047.91,Yes
CUST03818,Male,0,Yes,Yes,25,Yes,No,Fiber optic,Yes,Yes,Yes,One year,Yes,Credit card (automatic),85.95,2119.13,No
CUST03819,Male,0,No,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,30.21,1880.23,No
CUST03820,Male,0,No,No,62,Yes,Yes,DSL,Yes,Yes,No,Two year,Yes,Electronic check,56.16,3495.93,No
CUST03821,Female,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.08,1015.67,No
CUST03822,Female,0,Yes,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.58,1164.12,No
CUST03823,Male,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.73,370.2,No
CUST03824,Male,0,No,No,65,Yes,Yes,Fiber optic,No,No,No,Two year,Yes,Mailed check,73.71,4797.96,No
CUST03825,Female,0,Yes,Yes,58,No,No phone service,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),21.79,1284.24,No
CUST03826,Female,1,Yes,Yes,54,Yes,No,DSL,Yes,No,No,One year,Yes,Credit card (automatic),48.18,2566.72,No
CUST03827,Male,0,Yes,Yes,55,Yes,No,DSL,No,No,No,One year,No,Bank transfer (automatic),33.96,1838.43,No
CUST03828,Male,0,No,No,62,No,No phone service,DSL,No,Yes,Yes,Two year,No,Bank transfer (automatic),60.54,3781.25,No
CUST03829,Female,0,Yes,No,54,Yes,Yes,DSL,No,Yes,Yes,Two year,No,Electronic check,69.85,3738.2,No
CUST03830,Female,0,No,Yes,26,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Mailed check,73.82,1937.67,No
CUST03831,Female,0,Yes,No,72,Yes,No,DSL,No,No,No,Month-to-month,No,Bank transfer (automatic),49.05,3558.22,Yes
CUST03832,Female,0,No,No,72,Yes,Yes,DSL,No,No,Yes,One year,Yes,Bank transfer (automatic),55.93,4043.03,No
CUST03833,Female,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Electronic check,69.25,2403.69,Yes
CUST03834,Male,0,Yes,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),22.94,1106.22,No
CUST03835,Female,0,No,No,51,Yes,No,Fiber optic,No,No,No,Two year,Yes,Electronic check,69.08,3521.93,No
CUST03836,Male,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,1313.03,No
CUST03837,Female,0,Yes,No,22,Yes,No,Fiber optic,Yes,Yes,No,One year,No,Electronic check,86.75,1943.37,No
CUST03838,Male,0,No,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.35,868.43,No
CUST03839,Female,0,Yes,No,28,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Electronic check,80.29,2216.23,Yes
CUST03840,Female,0,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.0,903.25,No
CUST03841,Male,0,Yes,No,47,No,No phone service,DSL,No,No,No,Two year,Yes,Credit card (automatic),51.77,2429.04,No
CUST03842,Male,0,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,1008.45,No
CUST03843,Female,0,No,No,45,Yes,No,Fiber optic,No,No,No,One year,Yes,Mailed check,74.13,3302.72,No
CUST03844,Female,0,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,Two year,Yes,Electronic check,89.99,3874.45,No
CUST03845,Female,0,No,No,64,Yes,No,Fiber optic,Yes,No,No,Two year,Yes,Mailed check,68.76,4370.57,No
CUST03846,Female,0,No,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.24,1428.04,No
CUST03847,Female,1,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.09,1207.16,No
CUST03848,Male,0,Yes,No,52,Yes,No,DSL,No,No,No,One year,Yes,Electronic check,47.92,2530.21,No
CUST03849,Male,0,No,Yes,46,Yes,No,DSL,Yes,No,Yes,Two year,No,Credit card (automatic),54.78,2503.17,No
CUST03850,Female,0,Yes,Yes,53,Yes,Yes,DSL,No,Yes,No,One year,Yes,Credit card (automatic),59.16,3126.02,No
CUST03851,Male,0,Yes,No,62,Yes,No,DSL,No,No,No,Two year,Yes,Bank transfer (automatic),45.24,2822.79,No
CUST03852,Male,0,Yes,Yes,22,Yes,Yes,DSL,Yes,Yes,No,One year,No,Mailed check,63.26,1414.97,No
CUST03853,Male,0,No,No,60,Yes,No,Fiber optic,Yes,No,No,Two year,Yes,Bank transfer (automatic),70.59,4237.51,No
CUST03854,Female,1,No,No,59,Yes,No,Fiber optic,No,No,No,Two year,No,Electronic check,68.79,4044.44,No
CUST03855,Male,1,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,No,One year,Yes,Bank transfer (automatic),81.55,4511.77,No
CUST03856,Female,0,Yes,Yes,52,Yes,No,Fiber optic,Yes,No,No,Two year,No,Mailed check,75.41,3896.71,No
CUST03857,Male,0,No,No,16,Yes,No,Fiber optic,Yes,No,No,Month-to-month,Yes,Electronic check,74.8,1186.38,Yes
CUST03858,Female,1,No,No,48,Yes,No,DSL,No,Yes,Yes,One year,No,Mailed check,68.46,3297.85,No
CUST03859,Male,0,No,No,72,No,No phone service,Fiber optic,Yes,No,No,Two year,Yes,Electronic check,77.87,5575.27,No
CUST03860,Female,0,No,No,55,Yes,No,Fiber optic,No,No,No,Two year,Yes,Bank transfer (automatic),73.64,4057.97,No
CUST03861,Female,0,Yes,Yes,50,Yes,Yes,DSL,Yes,No,No,Two year,No,Bank transfer (automatic),57.23,2884.27,No
CUST03862,Male,0,No,No,55,Yes,No,DSL,Yes,No,No,Month-to-month,No,Mailed check,52.67,2930.38,Yes
CUST03863,Female,0,Yes,No,60,Yes,No,DSL,Yes,No,No,One year,No,Electronic check,50.99,3051.6,No
CUST03864,Female,0,Yes,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),35.09,2236.96,No
CUST03865,Female,0,No,No,51,Yes,Yes,Fiber optic,No,No,No,Two year,No,Bank transfer (automatic),75.7,3875.0,No
CUST03866,Female,0,Yes,No,61,No,No phone service,Fiber optic,No,Yes,No,Two year,No,Bank transfer (automatic),79.16,4816.4,No
CUST03867,Female,0,No,Yes,72,Yes,Yes,DSL,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.43,5352.79,No
CUST03868,Female,0,Yes,No,70,No,No phone service,DSL,No,Yes,No,One year,Yes,Electronic check,53.27,3735.34,No
CUST03869,Female,0,No,Yes,72,Yes,Yes,DSL,No,No,No,Two year,Yes,Electronic check,49.58,3577.21,No
CUST03870,Female,0,No,No,45,Yes,Yes,DSL,Yes,Yes,Yes,Two year,Yes,Mailed check,65.33,2901.71,No
CUST03871,Male,0,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,No,Credit card (automatic),61.52,4406.11,No
CUST03872,Male,1,No,No,43,Yes,No,DSL,No,No,No,One year,Yes,Mailed check,46.96,1982.62,Yes
CUST03873,Female,1,Yes,No,60,Yes,Yes,Fiber optic,No,No,Yes,One year,Yes,Credit card (automatic),92.92,5541.84,No
CUST03874,Female,0,No,Yes,65,Yes,No,Fiber optic,No,No,No,One year,Yes,Electronic check,73.02,4723.93,No
CUST03875,Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,No,Yes,Yes,One year,No,Bank transfer (automatic),87.07,4087.84,Yes
CUST03876,Male,0,No,Yes,56,Yes,Yes,Fiber optic,No,Yes,No,Two year,Yes,Electronic check,79.48,4448.37,No
CUST03877,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,No,Two year,Yes,Mailed check,80.25,5413.96,No
CUST03878,Female,1,Yes,No,44,Yes,Yes,Fiber optic,No,No,Yes,Two year,No,Electronic check,77.3,3382.54,No
CUST03879,Male,1,Yes,No,72,Yes,Yes,DSL,Yes,No,No,Two year,No,Bank transfer (automatic),53.71,3836.76,No
CUST03880,Female,0,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,608.0,Yes
CUST03881,Female,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,Mailed check,33.89,2426.95,No
CUST03882,Male,0,No,No,70,Yes,No,DSL,No,No,Yes,Two year,No,Electronic check,57.63,4059.27,No
CUST03883,Female,0,No,No,53,Yes,Yes,DSL,No,Yes,No,Two year,No,Electronic check,50.63,2680.6,No
CUST03884,Female,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.0,851.86,No
CUST03885,Female,0,No,Yes,47,Yes,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.47,909.84,No
CUST03886,Female,0,Yes,Yes,52,Yes,No,DSL,Yes,Yes,Yes,One year,Yes,Electronic check,70.07,3630.77,No
CUST03887,Male,0,No,No,54,Yes,Yes,DSL,Yes,No,No,Two year,No,Electronic check,49.25,2686.33,No
CUST03888,Male,0,No,No,72,No,No phone service,No,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,28.05,2012.9,No
CUST03889,Female,0,Yes,Yes,72,Yes,No,DSL,No,Yes,No,One year,No,Electronic check,51.2,3695.52,No
CUST03890,Female,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.77,1085.68,No
CUST03891,Male,0,Yes,No,42,Yes,Yes,DSL,Yes,Yes,No,Two year,Yes,Electronic check,55.28,2308.54,Yes
CUST03892,Female,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.32,1174.65,No
CUST03893,Male,0,No,Yes,52,Yes,Yes,DSL,No,No,Yes,Month-to-month,No,Bank transfer (automatic),61.73,3200.35,No
CUST03894,Female,1,No,No,39,Yes,No,DSL,No,Yes,No,Month-to-month,No,Mailed check,54.5,2138.25,No
CUST03895,Female,0,Yes,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),24.64,877.77,No
CUST03896,Male,0,No,No,72,Yes,Yes,DSL,No,No,No,Month-to-month,Yes,Credit card (automatic),54.33,3916.82,No
CUST03897,Male,0,No,No,59,Yes,No,DSL,Yes,No,No,Two year,Yes,Mailed check,57.41,3403.98,No
CUST03898,Male,0,Yes,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,One year,No,Electronic check,28.98,1244.99,No
CUST03899,Male,1,No,No,67,Yes,No,DSL,Yes,No,Yes,Month-to-month,Yes,Electronic check,52.72,3545.8,Yes
CUST03900,Female,0,Yes,No,37,No,No phone service,DSL,No,No,Yes,Month-to-month,Yes,Electronic check,55.6,2063.05,Yes
CUST03901,Male,1,Yes,No,38,Yes,Yes,DSL,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),72.77,2768.98,Yes
CUST03902,Female,0,No,No,42,Yes,Yes,Fiber optic,No,Yes,No,Two year,Yes,Mailed check,89.38,3729.8,No
CUST03903,Male,1,Yes,No,72,Yes,No,Fiber optic,No,No,No,Two year,No,Credit card (automatic),72.92,5231.31,No
CUST03904,Male,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.51,1266.37,No
CUST03905,Female,1,No,No,18,Yes,No,Fiber optic,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),78.08,1406.88,No
CUST03906,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,Two year,No,Electronic check,79.23,5713.37,Yes
CUST03907,Male,0,No,Yes,50,No,No phone service,Fiber optic,No,No,No,Two year,No,Bank transfer (automatic),74.15,3709.85,No
CUST03908,Male,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.6,561.87,No
CUST03909,Male,1,Yes,No,50,Yes,Yes,Fiber optic,No,No,No,One year,Yes,Bank transfer (automatic),85.98,4314.19,No
CUST03910,Female,0,Yes,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.8,1139.06,No
CUST03911,Female,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,1099.26,No
CUST03912,Male,1,Yes,No,72,No,No phone service,DSL,Yes,Yes,No,One year,Yes,Mailed check,58.63,4226.29,No
CUST03913,Male,0,Yes,No,42,Yes,No,Fiber optic,No,No,No,Two year,No,Electronic check,77.56,3248.14,No
CUST03914,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,No,Yes,One year,No,Bank transfer (automatic),88.4,4819.49,Yes
CUST03915,Female,0,Yes,No,44,Yes,Yes,DSL,Yes,Yes,Yes,Two year,No,Electronic check,68.43,2990.44,No
CUST03916,Female,0,No,No,31,Yes,Yes,DSL,No,Yes,No,One year,Yes,Mailed check,57.04,1758.07,No
CUST03917,Female,1,Yes,No,68,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.0,1226.99,Yes
CUST03918,Female,0,No,No,61,Yes,No,Fiber optic,No,Yes,No,One year,Yes,Electronic check,79.94,4877.01,No
CUST03919,Male,0,No,No,59,Yes,No,Fiber optic,Yes,No,No,One year,Yes,Electronic check,72.59,4321.28,No
CUST03920,Male,1,No,No,61,Yes,No,Fiber optic,No,Yes,Yes,Two year,No,Bank transfer (automatic),86.5,5295.37,No
CUST03921,Male,0,Yes,Yes,44,Yes,No,Fiber optic,No,No,Yes,Two year,Yes,Credit card (automatic),71.38,3140.26,No
CUST03922,Female,0,No,Yes,39,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,Yes,Electronic check,72.59,2833.43,No
CUST03923,Male,0,No,No,55,Yes,No,Fiber optic,Yes,No,Yes,Two year,No,Credit card (automatic),72.4,4007.41,No
CUST03924,Female,0,No,No,72,Yes,No,Fiber optic,Yes,Yes,Yes,Two year,No,Electronic check,82.68,5979.14,Yes
CUST03925,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,37.27,2690.12,No
CUST03926,Male,1,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,No,Two year,Yes,Mailed check,86.51,5744.33,No
CUST03927,Male,0,No,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),22.7,1230.54,Yes
CUST03928,Male,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),87.61,5168.41,Yes
CUST03929,Female,0,Yes,No,55,No,No phone service,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,1053.32,No
CUST03930,Female,0,Yes,Yes,39,No,No phone service,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),21.45,850.76,No
CUST03931,Male,1,No,No,55,Yes,No,Fiber optic,No,Yes,Yes,Two year,Yes,Electronic check,85.43,4695.83,No
CUST03932,Male,1,No,No,34,Yes,No,Fiber optic,No,No,Yes,One year,No,Credit card (automatic),79.61,2708.82,No
CUST03933,Female,0,Yes,Yes,53,Yes,No,Fiber optic,Yes,No,No,Two year,Yes,Electronic check,66.07,3505.3,No
CUST03934,Male,0,No,No,72,Yes,No,Fiber optic,Yes,No,No,Two year,No,Bank transfer (automatic),75.69,5483.08,Yes
CUST03935,Female,0,No,No,67,Yes,No,Fiber optic,No,Yes,No,Two year,No,Electronic check,76.69,5154.31,No
CUST03936,Female,0,No,No,41,Yes,Yes,Fiber optic,No,No,Yes,Two year,No,Credit card (automatic),85.74,3513.77,No
CUST03937,Male,0,No,No,53,Yes,Yes,Fiber optic,No,Yes,No,One year,Yes,Electronic check,81.15,4267.43,No
CUST03938,Male,0,No,No,42,Yes,No,Fiber optic,No,No,Yes,Two year,Yes,Electronic check,71.86,3003.59,No
CUST03939,Male,0,No,No,54,No,No phone service,DSL,Yes,Yes,Yes,One year,No,Bank transfer (automatic),58.39,3154.26,No
CUST03940,Male,0,Yes,No,70,Yes,No,DSL,No,Yes,No,Month-to-month,No,Credit card (automatic),56.07,3922.31,No
CUST03941,Female,0,No,Yes,64,Yes,Yes,DSL,No,Yes,No,Two year,Yes,Credit card (automatic),52.12,3357.6,No
CUST03942,Female,0,Yes,Yes,72,No,No phone service,DSL,No,No,Yes,Two year,Yes,Electronic check,49.39,3551.45,No
CUST03943,Female,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,No,One year,Yes,Electronic check,73.52,5310.21,No
CUST03944,Male,0,No,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.0,1014.56,No
CUST03945,Female,0,No,No,65,Yes,No,Fiber optic,Yes,No,Yes,Two year,Yes,Electronic check,86.17,5590.56,Yes
CUST03946,Male,1,No,No,51,Yes,Yes,DSL,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),62.66,3209.55,No
CUST03947,Male,0,Yes,No,38,Yes,No,Fiber optic,No,No,No,Month-to-month,No,Mailed check,75.42,2907.31,Yes
CUST03948,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.28,1385.32,No
CUST03949,Male,0,No,No,70,Yes,No,DSL,Yes,No,No,Two year,Yes,Mailed check,48.6,3418.58,No
CUST03950,Male,1,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),21.72,1134.44,No
CUST03951,Male,1,No,Yes,59,No,No phone service,DSL,No,No,No,Two year,Yes,Bank transfer (automatic),48.95,2907.11,No
CUST03952,Female,0,Yes,Yes,72,Yes,No,DSL,Yes,No,Yes,Two year,No,Bank transfer (automatic),56.87,4109.61,No
CUST03953,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.49,5720.75,No
CUST03954,Female,1,No,Yes,33,Yes,Yes,Fiber optic,Yes,Yes,No,One year,No,Bank transfer (automatic),93.1,3102.69,No
CUST03955,Female,0,Yes,No,58,Yes,No,Fiber optic,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),75.91,4376.42,No
CUST03956,Male,0,Yes,No,52,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),19.15,970.46,No
CUST03957,Male,0,Yes,No,71,Yes,No,DSL,No,No,No,One year,Yes,Credit card (automatic),35.91,2586.96,No
CUST03958,Male,0,No,Yes,70,Yes,No,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),88.96,6234.43,No
CUST03959,Female,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,No,Two year,No,Electronic check,80.98,5805.8,No
CUST03960,Male,0,Yes,Yes,38,Yes,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.22,701.69,No
CUST03961,Female,0,Yes,No,43,Yes,Yes,Fiber optic,Yes,No,Yes,One year,No,Credit card (automatic),85.09,3629.35,No
CUST03962,Male,1,No,Yes,71,Yes,Yes,DSL,No,No,No,Month-to-month,Yes,Mailed check,51.47,3695.06,Yes
CUST03963,Male,0,Yes,No,46,Yes,No,Fiber optic,No,No,Yes,Two year,Yes,Credit card (automatic),80.34,3694.02,No
CUST03964,Female,0,No,Yes,32,No,No phone service,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,565.65,No
CUST03965,Female,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,No,One year,No,Electronic check,49.96,3130.1,No
CUST03966,Male,0,Yes,No,46,No,No phone service,DSL,Yes,Yes,Yes,Two year,Yes,Mailed check,63.58,2929.71,No
CUST03967,Female,0,No,Yes,72,Yes,Yes,DSL,No,No,Yes,Two year,Yes,Credit card (automatic),54.79,3938.33,No
CUST03968,Female,1,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,Two year,No,Electronic check,93.0,5508.22,No
CUST03969,Female,0,No,Yes,57,Yes,No,DSL,Yes,No,No,Month-to-month,No,Electronic check,58.88,3368.11,Yes
CUST03970,Female,0,Yes,No,49,Yes,No,DSL,No,No,Yes,Two year,No,Electronic check,52.79,2598.72,No
CUST03971,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,One year,Yes,Electronic check,94.11,6770.52,Yes
CUST03972,Male,0,No,Yes,60,Yes,Yes,DSL,No,Yes,Yes,Two year,No,Bank transfer (automatic),57.77,3448.29,No
CUST03973,Male,1,Yes,No,48,Yes,No,DSL,No,No,Yes,Two year,No,Electronic check,49.16,2339.47,No
CUST03974,Female,0,No,No,43,Yes,No,Fiber optic,No,No,No,Month-to-month,No,Credit card (automatic),66.05,2842.21,Yes
CUST03975,Male,1,Yes,Yes,53,Yes,Yes,Fiber optic,No,No,Yes,Two year,Yes,Electronic check,78.48,4159.59,Yes
CUST03976,Male,0,No,Yes,40,Yes,No,DSL,No,Yes,No,Month-to-month,Yes,Mailed check,41.16,1656.06,No
CUST03977,Female,0,No,No,70,Yes,No,DSL,No,No,No,Two year,No,Mailed check,45.97,3209.4,No
CUST03978,Male,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Credit card (automatic),85.93,2345.72,No
CUST03979,Female,0,No,No,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,Two year,Yes,Mailed check,89.27,4615.53,No
CUST03980,Female,0,No,No,64,No,No phone service,Fiber optic,No,Yes,No,Two year,Yes,Bank transfer (automatic),71.27,4569.64,No
