customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Segment
CUST04062,0,0,0,0,36,1,1,71.38,2579.0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,1
CUST04063,1,0,1,0,56,0,0,18.89,1052.13,0,True,False,False,True,True,False,True,False,True,False,False,True,False,False,True,3
CUST04064,1,0,0,0,72,1,0,91.83,6592.53,0,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,1
CUST04065,1,0,1,0,28,1,0,79.45,2226.17,0,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,0
CUST04066,1,0,1,0,67,1,0,77.78,5237.36,0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,1
CUST04067,1,0,0,0,72,1,1,25.6,1823.59,0,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,3
CUST04068,0,0,1,0,46,1,1,20.49,912.47,0,False,True,False,True,True,False,True,False,True,False,False,True,False,True,False,3
CUST04069,0,0,0,1,72,1,0,85.07,6088.18,0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,1
CUST04070,1,0,1,0,44,1,0,23.28,993.63,0,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,3
CUST04071,1,0,1,1,61,1,0,58.94,3595.19,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,1
CUST04072,1,0,1,0,50,1,1,95.08,4725.89,0,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,1
CUST04073,1,1,1,0,50,1,0,48.97,2441.0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,3
CUST04074,0,0,0,1,45,1,1,49.83,2251.58,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3
CUST04075,1,0,1,0,65,1,1,66.48,4278.63,0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1
CUST04076,0,1,0,0,67,1,1,18.0,1225.74,0,False,False,False,True,True,False,True,False,True,False,False,True,True,False,False,3
CUST04077,1,0,0,0,54,0,0,79.05,4297.25,0,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,1
CUST04078,0,0,0,1,34,1,1,89.32,3074.17,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,1
CUST04079,1,0,0,0,61,1,1,45.61,2811.69,0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,3
CUST04080,1,1,1,0,61,1,0,73.8,4550.05,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,1
CUST04081,0,1,1,0,51,1,1,76.98,3930.58,0,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,1
CUST04082,1,0,0,0,72,1,1,81.86,5910.04,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,1
CUST04083,1,0,0,0,31,1,1,56.84,1757.02,0,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,3
CUST04084,1,0,0,0,21,1,1,73.77,1562.43,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
CUST04085,0,0,0,0,44,1,1,78.58,3460.27,0,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,1
CUST04086,1,0,1,1,65,0,0,71.69,4626.59,0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,1
CUST04087,1,0,1,1,39,1,0,53.53,2057.58,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,3
CUST04088,0,0,0,1,40,1,1,84.4,3412.18,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,1
CUST04089,0,0,0,0,69,0,1,67.82,4682.68,1,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1
CUST04090,0,0,1,0,61,1,1,84.53,5184.74,1,False,True,True,False,False,True,False,False,False,True,True,False,False,False,True,1
CUST04091,1,0,0,0,60,1,1,91.41,5473.26,0,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,1
CUST04092,1,0,1,0,66,1,1,18.0,1170.15,0,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,3
CUST04093,1,1,1,0,48,1,1,90.16,4325.96,0,False,True,True,False,False,True,False,False,False,True,False,True,True,False,False,1
CUST04094,0,0,0,0,49,1,0,59.82,2946.88,0,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,1
CUST04095,1,0,0,1,67,1,1,70.97,4782.83,0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,1
CUST04096,1,0,0,1,34,1,0,84.13,2864.14,1,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,1
CUST04097,0,0,1,0,22,1,1,60.51,1344.29,0,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,0
CUST04098,0,1,1,0,48,1,1,59.79,2867.05,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,1
CUST04099,0,0,0,0,68,1,0,55.75,3820.12,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,1
CUST04100,0,0,1,0,58,1,1,50.14,2937.54,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,3
CUST04101,0,0,0,0,67,1,0,85.82,5734.24,1,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,1
CUST04102,1,0,0,0,24,1,1,71.04,1712.62,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0
CUST04103,0,0,0,0,59,1,0,92.92,5462.37,0,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,1
CUST04104,1,0,1,1,64,1,1,40.23,2591.05,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,3
CUST04105,1,0,0,0,34,1,0,22.25,748.61,0,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,3
CUST04106,0,0,1,0,67,1,1,70.62,4715.59,0,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,1
CUST04107,0,0,1,0,53,1,1,18.81,956.13,0,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,3
CUST04108,0,1,1,1,72,1,0,88.98,6428.22,0,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,1
CUST04109,1,0,1,0,22,1,0,89.13,1964.72,0,False,True,True,False,False,True,False,False,False,True,True,False,False,True,False,0
CUST04110,0,1,0,0,72,1,0,72.27,5208.46,0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,1
CUST04111,0,0,1,0,49,1,1,85.14,4188.5,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,1
CUST04112,0,0,1,1,30,1,0,66.25,1972.26,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0
CUST04113,0,0,0,1,47,1,1,45.21,2106.51,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,3
CUST04114,0,0,1,0,59,1,1,74.18,4387.61,1,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,1
CUST04115,1,0,0,0,70,1,1,71.04,4995.96,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1
CUST04116,1,0,1,1,72,1,1,74.67,5386.88,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,1
CUST04117,1,0,1,0,72,1,0,88.42,6398.3,0,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,1
CUST04118,0,0,0,1,40,1,0,44.56,1793.69,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3
CUST04119,0,0,1,0,71,1,1,66.88,4758.68,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,1
CUST04120,0,0,0,0,60,1,1,78.3,4714.44,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,1
CUST04121,1,0,1,0,45,1,1,46.28,2077.96,0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,3
CUST04122,0,0,1,0,51,1,1,48.22,2434.37,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,3
CUST04123,0,0,1,0,44,1,1,29.2,1285.18,0,False,True,False,True,True,False,True,False,True,False,False,True,False,True,False,3
CUST04124,0,0,1,0,55,1,0,49.81,2753.83,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,3
CUST04125,1,0,1,0,44,1,0,74.25,3249.81,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
CUST04126,0,0,0,0,39,1,1,24.77,937.91,0,False,True,False,True,True,False,True,False,True,False,False,False,False,True,False,3
CUST04127,1,0,0,0,62,1,0,70.78,4373.84,0,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,1
CUST04128,0,0,1,0,64,1,0,83.83,5391.83,0,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,1
CUST04129,1,0,1,1,52,1,1,23.47,1230.35,0,False,True,False,True,True,False,True,False,True,False,False,True,False,True,False,3
CUST04130,1,0,0,1,72,1,1,20.81,1495.8,0,False,False,False,True,True,False,True,False,True,False,False,True,False,True,False,3
CUST04131,1,0,0,0,51,1,1,79.95,4058.1,0,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,1
CUST04132,0,0,0,0,50,0,1,76.71,3841.01,0,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,1
CUST04133,0,0,0,1,64,1,1,80.28,5141.62,0,False,False,True,False,False,False,False,True,False,True,False,True,True,False,False,1
CUST04134,1,0,1,0,53,1,0,32.35,1723.68,0,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,3
CUST04135,1,0,1,0,56,1,0,18.0,1058.08,0,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,3
CUST04136,0,1,0,0,17,1,0,34.86,602.5,0,False,True,False,True,True,False,True,False,True,False,True,False,False,False,False,2
CUST04137,0,0,0,1,55,0,0,83.84,4597.32,0,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,1
CUST04138,1,0,0,0,27,1,0,75.18,2002.16,0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,0
CUST04139,0,0,1,0,36,1,1,42.11,1504.77,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,3
CUST04140,0,0,0,0,34,1,1,36.89,1245.12,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
CUST04141,0,0,0,1,39,1,1,73.23,2872.55,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1
CUST04142,0,0,1,0,46,1,1,51.38,2351.12,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3
CUST04143,1,1,0,0,47,1,0,65.15,3042.21,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,1
CUST04144,0,0,1,0,64,1,1,26.1,1681.16,0,False,False,False,True,True,False,True,False,True,False,False,True,False,True,False,3
CUST04145,0,0,1,0,58,1,1,51.92,2998.98,0,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,3
CUST04146,1,1,1,0,26,1,0,24.85,657.63,0,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,2
CUST04147,1,1,1,0,56,1,0,62.46,3480.84,1,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,1
CUST04148,0,0,1,1,59,1,1,20.07,1174.69,0,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,3
CUST04149,0,1,0,0,50,1,1,92.87,4631.86,1,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,1
CUST04150,0,0,1,1,54,1,1,57.22,3098.11,0,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,1
CUST04151,0,1,0,1,57,1,1,90.28,5143.08,0,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,1
CUST04152,1,0,1,0,66,1,0,24.42,1587.29,0,False,True,False,True,True,False,True,False,True,False,False,True,False,False,False,3
CUST04153,1,0,1,0,31,1,0,77.84,2386.93,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0
CUST04154,1,0,0,0,51,1,1,77.47,3944.65,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,1
CUST04155,0,0,0,0,72,1,1,18.0,1267.69,0,False,False,False,True,True,False,True,False,True,False,False,True,False,True,False,3
CUST04156,0,0,0,0,72,0,1,46.79,3360.6,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,3
CUST04157,0,0,0,1,67,0,0,18.0,1211.13,0,True,False,False,True,True,False,True,False,True,False,False,True,False,False,True,3
CUST04158,0,0,1,1,63,1,1,69.75,4370.6,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,1
CUST04159,1,0,1,1,72,1,0,92.23,6657.53,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,1
CUST04160,1,0,0,0,72,0,1,49.61,3599.59,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,3
CUST04161,0,0,0,1,53,1,1,81.45,4338.52,0,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,1
CUST04162,1,0,0,0,40,1,1,45.7,1841.38,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
CUST04163,0,0,0,0,50,1,0,54.7,2743.44,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,3
CUST04164,0,1,0,1,72,1,1,83.8,6038.4,0,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,1
CUST04165,1,0,1,1,31,1,0,70.23,2184.53,0,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,0
CUST04166,0,0,0,0,47,1,1,69.5,3254.4,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,1
CUST04167,0,0,0,0,33,1,1,72.57,2394.31,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
CUST04168,1,0,0,0,56,1,1,52.4,2937.37,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,3
CUST04169,0,0,1,0,36,1,0,26.92,981.94,0,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,3
CUST04170,0,0,1,0,53,1,0,86.77,4567.01,0,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,1
CUST04171,1,0,1,0,25,1,1,41.79,1048.97,0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,2
CUST04172,0,0,1,0,64,1,1,79.54,5111.8,0,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,1
CUST04173,1,0,0,0,72,1,0,86.8,6237.55,0,False,True,True,False,False,False,False,True,False,True,True,False,False,False,False,1
CUST04174,0,0,1,0,49,1,1,58.62,2870.19,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,3
CUST04175,1,1,1,0,52,1,1,72.6,3737.93,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,1
CUST04176,1,0,1,0,52,1,1,18.0,937.33,0,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,3
CUST04177,1,0,0,0,57,1,0,94.46,5354.45,0,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,1
CUST04178,0,0,0,1,54,0,0,80.43,4332.15,1,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,1
CUST04179,1,0,1,0,66,1,1,22.78,1502.5,0,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,3
CUST04180,1,0,1,0,72,1,1,56.38,4047.22,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,1
CUST04181,1,0,1,0,42,1,1,81.78,3431.48,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,1
CUST04182,1,1,0,1,50,1,1,33.89,1701.97,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3
CUST04183,1,0,1,0,68,1,1,38.43,2612.47,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,3
CUST04184,0,0,0,1,33,1,1,43.65,1443.27,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,3
CUST04185,0,0,1,1,25,1,0,85.03,2088.36,0,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,0
CUST04186,0,0,1,1,58,1,0,58.13,3368.39,0,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,1
CUST04187,0,0,0,0,62,1,1,66.58,4083.55,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1
CUST04188,0,0,1,0,44,1,0,24.22,1057.76,1,False,True,False,True,True,False,True,False,True,False,False,True,False,True,False,3
CUST04189,0,0,0,0,46,1,0,74.08,3444.5,0,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,1
CUST04190,0,0,1,0,43,1,1,56.88,2464.57,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,3
CUST04191,1,0,0,0,41,1,1,50.74,2051.79,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,3
CUST04192,0,0,0,0,65,1,1,85.48,5545.34,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,1
CUST04193,1,0,0,1,37,1,0,72.23,2668.99,0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,1
CUST04194,1,0,1,0,51,1,1,32.74,1679.87,0,False,True,False,True,True,False,True,False,True,False,True,False,False,False,False,3
CUST04195,0,0,1,0,41,1,0,20.25,847.26,0,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,3
CUST04196,1,0,1,0,33,1,0,89.31,2979.82,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,1
CUST04197,1,0,0,0,68,1,1,62.29,4216.63,0,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,1
CUST04198,1,0,0,0,47,1,0,18.0,850.36,0,False,False,False,True,True,False,True,False,True,False,True,False,False,False,True,3
CUST04199,1,0,1,1,57,1,0,84.4,4775.54,0,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,1
CUST04200,0,0,1,0,32,1,1,93.82,3010.44,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,1
CUST04201,0,0,0,1,43,1,0,76.17,3285.16,0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,1
CUST04202,0,0,1,1,66,1,1,78.39,5174.14,0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,1
CUST04203,0,0,1,0,72,1,0,20.89,1517.15,0,False,False,False,True,True,False,True,False,True,False,False,True,False,True,False,3
CUST04204,0,0,1,0,25,1,1,60.02,1483.28,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0
CUST04205,0,0,0,1,51,1,0,18.0,891.61,0,False,False,False,True,True,False,True,False,True,False,False,True,True,False,False,3
CUST04206,0,1,0,0,61,1,1,55.29,3353.68,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,1
CUST04207,0,0,0,0,45,1,1,27.48,1244.0,1,False,True,False,True,True,False,True,False,True,False,False,True,False,True,False,3
CUST04208,0,0,1,0,67,1,1,75.58,5090.07,0,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,1
CUST04209,0,1,0,0,41,1,1,53.66,2182.89,0,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,3
CUST04210,1,0,0,0,57,1,0,48.79,2767.36,0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,3
CUST04211,0,0,1,0,47,1,1,82.23,3867.12,0,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,1
CUST04212,1,0,0,0,72,1,0,44.77,3292.36,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,3
CUST04213,1,0,1,0,44,1,0,94.44,4146.41,0,False,True,True,False,False,True,False,False,False,True,True,False,False,False,True,1
CUST04214,1,1,1,0,49,1,0,57.29,2826.49,0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,3
CUST04215,1,0,1,0,69,1,0,58.78,4052.25,0,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,1
CUST04216,0,0,1,1,39,1,1,85.49,3323.3,1,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,1
CUST04217,1,0,0,1,56,1,1,93.78,5225.09,0,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,1
CUST04218,0,0,1,1,27,1,1,74.92,2016.76,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0
CUST04219,0,0,1,0,38,1,1,73.8,2821.39,0,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,1
CUST04220,1,0,1,0,60,0,1,84.03,5024.4,0,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,1
CUST04221,0,0,0,0,40,1,0,72.15,2887.93,0,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,1
CUST04222,1,0,0,0,46,0,1,67.54,3089.76,0,True,False,False,False,False,True,False,True,False,True,True,False,False,True,False,1
CUST04223,1,0,0,0,62,1,1,47.62,2944.09,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,3
CUST04224,0,0,0,0,46,0,0,59.97,2728.33,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,3
CUST04225,0,0,1,0,67,1,0,94.17,6355.75,0,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,1
CUST04226,1,0,1,1,58,1,0,83.71,4861.31,0,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,1
CUST04227,0,0,0,1,61,1,0,89.48,5451.75,0,False,False,True,False,False,False,False,True,False,True,False,True,True,False,False,1
CUST04228,0,1,1,0,72,1,1,83.73,6054.38,1,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,1
CUST04229,0,0,1,0,59,1,1,56.24,3316.35,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,1
CUST04230,1,0,0,0,72,1,1,86.97,6271.02,1,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False,1
CUST04231,1,0,1,1,68,1,1,45.76,3142.93,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,3
CUST04232,0,1,1,1,47,1,1,79.14,3749.05,0,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,1
CUST04233,0,0,1,0,72,1,0,84.39,6053.21,1,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,1
CUST04234,0,0,1,0,58,1,1,19.89,1153.87,0,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,3
CUST04235,0,0,0,0,49,1,1,19.07,959.97,0,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,3
CUST04236,0,1,0,0,59,1,0,88.24,5184.53,1,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,1
CUST04237,1,0,0,0,71,0,1,27.3,1933.14,0,True,False,False,True,True,False,True,False,True,False,True,False,False,True,False,3
CUST04238,0,0,0,0,61,1,1,46.38,2823.29,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3
CUST04239,1,1,1,0,72,0,0,64.69,4667.7,0,True,False,False,False,False,False,False,True,False,True,False,True,True,False,False,1
CUST04240,0,0,1,0,71,0,0,18.0,1294.05,0,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,3
CUST04241,1,0,1,0,62,1,1,34.5,2162.0,0,False,True,False,True,True,False,True,False,True,False,True,False,False,False,False,3
CUST04242,0,0,1,0,39,1,1,66.39,2590.86,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
CUST04243,1,1,0,0,52,1,0,70.95,3668.58,0,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,1
CUST04244,0,0,0,1,56,0,1,18.0,1000.91,0,True,False,False,True,True,False,True,False,True,False,False,True,False,False,True,3
CUST04245,1,1,1,0,65,1,0,55.26,3570.74,0,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,1
CUST04246,1,0,1,0,64,0,0,52.59,3352.12,0,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,3
CUST04247,1,0,1,1,57,1,0,90.26,5159.0,0,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,1
CUST04248,1,1,1,0,56,1,0,56.08,3111.78,0,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,3
CUST04249,1,0,1,1,65,1,0,71.56,4640.34,0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1
CUST04250,1,0,0,0,42,1,1,19.09,819.6,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,3
CUST04251,0,0,0,0,72,0,0,63.48,4584.25,0,True,False,False,False,False,True,False,True,False,True,False,True,True,False,False,1
CUST04252,1,0,0,1,24,1,1,34.85,820.35,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,2
CUST04253,0,0,1,0,72,1,0,33.06,2362.32,0,False,True,False,True,True,False,True,False,True,False,False,False,True,False,False,3
CUST04254,0,0,1,0,54,1,0,18.0,1003.51,0,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,3
CUST04255,0,0,0,0,70,0,1,18.0,1267.5,0,True,False,False,True,True,False,True,False,True,False,False,True,True,False,False,3
CUST04256,0,0,0,0,60,1,0,100.03,5985.54,0,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,1
CUST04257,0,0,0,0,60,1,1,82.09,4924.58,0,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,1
CUST04258,1,1,0,0,63,1,0,27.58,1759.27,0,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,3
CUST04259,1,0,0,0,67,1,1,93.97,6278.11,0,False,True,True,False,False,True,False,True,False,False,False,True,True,False,False,1
CUST04260,1,0,0,1,50,1,1,69.42,3452.7,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,1
CUST04261,0,0,1,0,70,1,1,91.62,6417.81,0,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,1
CUST04262,1,0,0,1,38,1,1,75.94,2858.67,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1
CUST04263,1,0,1,0,54,1,1,86.71,4668.87,1,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,1
CUST04264,1,0,1,0,67,1,1,92.81,6209.57,0,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,1
CUST04265,1,1,0,1,69,1,1,79.84,5455.82,0,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,1
CUST04266,1,1,1,0,61,1,1,106.21,6480.47,0,False,True,True,False,False,False,False,True,False,True,True,False,True,False,False,1
CUST04267,0,0,1,1,49,1,0,75.85,3728.9,0,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,1
CUST04268,1,1,1,0,68,1,1,54.16,3721.88,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1
CUST04269,0,0,1,0,44,1,1,66.74,2948.49,0,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,1
CUST04270,0,0,1,0,72,1,1,55.04,3942.36,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,1
CUST04271,0,1,1,0,53,1,0,18.0,944.96,0,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,3
CUST04272,0,0,1,0,31,1,0,25.28,820.9,0,False,True,False,True,True,False,True,False,True,False,False,False,False,True,False,2
CUST04273,0,0,1,0,37,1,0,77.24,2866.96,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,1
CUST04274,1,0,0,0,55,1,1,28.33,1579.11,0,False,True,False,True,True,False,True,False,True,False,False,True,True,False,False,3
CUST04275,1,0,1,0,57,1,0,83.9,4770.83,0,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,1
CUST04276,1,0,1,0,72,1,1,58.93,4238.64,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,1
CUST04277,0,0,0,0,39,1,1,89.23,3478.59,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,1
CUST04278,1,1,0,0,55,1,1,47.98,2657.31,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,3
CUST04279,1,0,0,0,39,1,1,81.98,3188.65,1,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,1
